Pairs,Sharpe,Simple_rtn,STD,Trading_times,Holding_days,Total_days,Comm
MA_40 MA_80,-0.2867739403130891,1.33112740864714,0.010775987533835539,66.0,3166.0,4936.0,0.0
MA_40 MA_81,-0.35468840575484095,0.9956595743563226,0.010783483911252995,66.0,3159.0,4936.0,0.0
MA_40 MA_82,-0.3546884057548405,1.1746066831055328,0.010783483911253009,64.0,3161.0,4936.0,0.0
MA_40 MA_83,-0.3342429871496189,1.303307296141444,0.010786235106166801,64.0,3155.0,4936.0,0.0
MA_40 MA_84,-0.38111857739977145,1.367948445283647,0.010782367407730213,66.0,3155.0,4936.0,0.0
MA_40 MA_85,-0.4403819508082515,1.1679395975431786,0.010760500352765401,66.0,3152.0,4936.0,0.0
MA_40 MA_86,-0.4638292688726574,1.2077329078081318,0.010763504250023601,62.0,3154.0,4936.0,0.0
MA_40 MA_87,-0.4320098212945601,1.2719808493985654,0.010747323957501817,62.0,3147.0,4936.0,0.0
MA_40 MA_88,-0.4320098212945596,1.4974857767497136,0.01074732395750183,62.0,3146.0,4936.0,0.0
MA_40 MA_89,-0.432009821294559,1.0283846163536077,0.01074732395750183,62.0,3146.0,4936.0,0.0
MA_40 MA_90,-0.37259624495326465,1.219129104824785,0.010769192213519407,62.0,3146.0,4936.0,0.0
MA_40 MA_91,-0.3725962449532645,1.2116207238076444,0.010769192213519393,60.0,3139.0,4936.0,0.0
MA_40 MA_92,-0.43200982129456006,0.889840593242186,0.010747323957501834,62.0,3139.0,4936.0,0.0
MA_40 MA_93,-0.5225079342739534,1.093754663043022,0.010715545748118503,60.0,3149.0,4936.0,0.0
MA_40 MA_94,-0.5225079342739543,1.1548221364040834,0.010715545748118498,54.0,3158.0,4936.0,0.0
MA_40 MA_95,-0.5225079342739533,1.2920702497550316,0.010715545748118492,54.0,3165.0,4936.0,0.0
MA_40 MA_96,-0.5225079342739545,1.4616753897213974,0.010715545748118492,54.0,3167.0,4936.0,0.0
MA_40 MA_97,-0.49374168096328924,1.5491415350858686,0.010721284152270293,52.0,3165.0,4936.0,0.0
MA_40 MA_98,-0.35347565201719366,1.6233930477694072,0.010595593162459817,52.0,3160.0,4936.0,0.0
MA_40 MA_99,-0.3534756520171927,1.7396586693074956,0.010595593162459805,48.0,3157.0,4936.0,0.0
MA_40 MA_100,-0.35347565201719416,1.717057943652689,0.01059559316245982,48.0,3161.0,4936.0,0.0
MA_41 MA_51,-0.4344786073172164,1.0725464948629626,0.010578433256271941,146.0,3039.0,4936.0,0.0
MA_41 MA_52,-0.4705675499327504,1.0454629226093495,0.010594781895391113,140.0,3042.0,4936.0,0.0
MA_41 MA_53,-0.5130204652553705,0.8922777524323511,0.010583070916974965,132.0,3043.0,4936.0,0.0
MA_41 MA_54,-0.513020465255369,0.8396143940456087,0.010583070916974966,124.0,3048.0,4936.0,0.0
MA_41 MA_55,-0.47901396925246764,0.6973820545044227,0.010590771887379842,124.0,3063.0,4936.0,0.0
MA_41 MA_56,-0.6232590115235248,0.5805033468127414,0.01046841195087902,122.0,3058.0,4936.0,0.0
MA_41 MA_57,-0.6232590115235258,0.48039220832529894,0.010468411950879004,114.0,3071.0,4936.0,0.0
MA_41 MA_58,-0.6333413659801721,0.4250017010526719,0.010486343784835952,108.0,3075.0,4936.0,0.0
MA_41 MA_59,-0.3319556121383772,0.26589789743425274,0.0104387850455775,106.0,3085.0,4936.0,0.0
MA_41 MA_60,-0.33195561213837643,0.24570564977598575,0.010438785045577503,104.0,3089.0,4936.0,0.0
MA_41 MA_61,-0.4266568722460661,0.10767563999284335,0.010411694207082576,100.0,3087.0,4936.0,0.0
MA_41 MA_62,-0.383923663633882,0.03573879437835692,0.010422876082694096,98.0,3094.0,4936.0,0.0
MA_41 MA_63,-0.38392366363388064,0.07759387681626762,0.010422876082694094,94.0,3106.0,4936.0,0.0
MA_41 MA_64,-0.4565434587965829,0.09173561240361083,0.01039164708045,92.0,3116.0,4936.0,0.0
MA_41 MA_65,-0.3875553596867985,0.05120009681973503,0.010419946292321635,88.0,3124.0,4936.0,0.0
MA_41 MA_66,-0.3089875130297616,0.18779662039007783,0.010384376661595711,82.0,3125.0,4936.0,0.0
MA_41 MA_67,-0.19818025387394866,0.33546756157865065,0.010451786034377237,82.0,3137.0,4936.0,0.0
MA_41 MA_68,-0.34618179936301674,0.29642504185562735,0.01058027322223332,80.0,3139.0,4936.0,0.0
MA_41 MA_69,-0.35789637581010736,0.3861473714437096,0.010580924867681928,78.0,3142.0,4936.0,0.0
MA_41 MA_70,-0.4046944017370524,0.5604868111232415,0.01056752086042655,74.0,3140.0,4936.0,0.0
MA_41 MA_71,-0.4577445916649562,0.6108575677522052,0.010585776890895654,74.0,3152.0,4936.0,0.0
MA_41 MA_72,-0.3975618855830401,0.5689204126799619,0.010608033112654592,72.0,3151.0,4936.0,0.0
MA_41 MA_73,-0.3975618855830399,0.7628524085617852,0.010608033112654597,70.0,3153.0,4936.0,0.0
MA_41 MA_74,-0.3655025211266817,0.7947966897900685,0.010617843958851826,70.0,3153.0,4936.0,0.0
MA_41 MA_75,-0.3655025211266811,0.880930734833512,0.010617843958851843,68.0,3159.0,4936.0,0.0
MA_41 MA_76,-0.3896588507267396,0.9480606847397666,0.010628891593915432,68.0,3163.0,4936.0,0.0
MA_41 MA_77,-0.33858463132438027,1.1434762335037627,0.010784305262096045,66.0,3167.0,4936.0,0.0
MA_41 MA_78,-0.36233851472461864,1.2567526709179084,0.01078063439400453,66.0,3163.0,4936.0,0.0
MA_41 MA_79,-0.35087939749062697,1.35490844001602,0.010781578269438576,64.0,3166.0,4936.0,0.0
MA_41 MA_80,-0.35468840575484056,1.4023816755268088,0.010783483911253007,66.0,3164.0,4936.0,0.0
MA_41 MA_81,-0.3546884057548399,1.5222132214910857,0.010783483911253007,66.0,3162.0,4936.0,0.0
MA_41 MA_82,-0.36355883331569666,1.3004870112019526,0.010780752555951578,64.0,3159.0,4936.0,0.0
MA_41 MA_83,-0.322895363617088,1.655028012914788,0.010762405313761044,66.0,3162.0,4936.0,0.0
MA_41 MA_84,-0.3228953636170889,1.3462531252319243,0.010762405313761056,64.0,3154.0,4936.0,0.0
MA_41 MA_85,-0.3468704863864722,1.1326249314024976,0.010765544303420067,66.0,3154.0,4936.0,0.0
MA_41 MA_86,-0.3725962449532632,1.1025787989952573,0.010769192213519413,64.0,3154.0,4936.0,0.0
MA_41 MA_87,-0.3683332569874626,1.0510317390228616,0.010769144950773616,64.0,3147.0,4936.0,0.0
MA_41 MA_88,-0.38610978145453334,1.2370947113832642,0.01077080043156043,58.0,3141.0,4936.0,0.0
MA_41 MA_89,-0.4594609725404679,1.0969634595559694,0.01073770767822811,60.0,3140.0,4936.0,0.0
MA_41 MA_90,-0.4594609725404681,1.097625030440712,0.010737707678228106,58.0,3140.0,4936.0,0.0
MA_41 MA_91,-0.459460972540468,1.3153998717380895,0.010737707678228124,58.0,3138.0,4936.0,0.0
MA_41 MA_92,-0.4594609725404672,1.1782356653016763,0.010737707678228112,56.0,3137.0,4936.0,0.0
MA_41 MA_93,-0.4594609725404675,1.2762165406135062,0.010737707678228119,60.0,3140.0,4936.0,0.0
MA_41 MA_94,-0.49007234238969755,1.4656097360423739,0.01072106890423797,54.0,3154.0,4936.0,0.0
MA_41 MA_95,-0.49178437790894625,1.5108739335188348,0.010721014964476035,54.0,3155.0,4936.0,0.0
MA_41 MA_96,-0.4959737549260265,1.2953600754304597,0.010721037118213955,54.0,3155.0,4936.0,0.0
MA_41 MA_97,-0.49597375492602586,1.5434942124625635,0.010721037118213955,52.0,3163.0,4936.0,0.0
MA_41 MA_98,-0.49597375492602697,1.5488346343028296,0.010721037118213945,50.0,3162.0,4936.0,0.0
MA_41 MA_99,-0.4959737549260262,1.6791502907831766,0.010721037118213948,50.0,3160.0,4936.0,0.0
MA_41 MA_100,-0.35578987741543255,1.540721182456065,0.010595359273295128,48.0,3160.0,4936.0,0.0
MA_42 MA_52,-0.45328512569512763,1.1270296078927982,0.010605492168323502,144.0,3037.0,4936.0,0.0
MA_42 MA_53,-0.453285125695128,0.9367227281608461,0.010605492168323507,142.0,3043.0,4936.0,0.0
MA_42 MA_54,-0.6341549956848404,0.7411855458935113,0.010459738151438526,128.0,3041.0,4936.0,0.0
MA_42 MA_55,-0.6341549956848408,0.749313731392006,0.010459738151438509,126.0,3050.0,4936.0,0.0
MA_42 MA_56,-0.6933258309533199,0.7590838403671707,0.010436492223668431,120.0,3061.0,4936.0,0.0
MA_42 MA_57,-0.5880856830490289,0.6420669420121785,0.010523467835927653,112.0,3065.0,4936.0,0.0
MA_42 MA_58,-0.5458451611355574,0.5131608390230913,0.010535395892720512,110.0,3073.0,4936.0,0.0
MA_42 MA_59,-0.47515002954533314,0.3933610369519991,0.010566525771690967,102.0,3081.0,4936.0,0.0
MA_42 MA_60,-0.42665687224606524,0.2353480185894925,0.010411694207082578,102.0,3083.0,4936.0,0.0
MA_42 MA_61,-0.3839236636338812,0.08417811406538767,0.0104228760826941,100.0,3086.0,4936.0,0.0
MA_42 MA_62,-0.4565434587965828,0.07233321304469409,0.010391647080450003,98.0,3092.0,4936.0,0.0
MA_42 MA_63,-0.387555359686799,0.03949298046046823,0.01041994629232164,96.0,3095.0,4936.0,0.0
MA_42 MA_64,-0.3089875130297618,0.18026698852715528,0.010384376661595704,92.0,3108.0,4936.0,0.0
MA_42 MA_65,-0.3089875130297624,0.15609743938148557,0.010384376661595706,94.0,3116.0,4936.0,0.0
MA_42 MA_66,-0.24668713320151694,0.18434129083198392,0.010438570702730039,82.0,3125.0,4936.0,0.0
MA_42 MA_67,-0.39306270145286604,0.20508182968335897,0.010566894070296562,80.0,3127.0,4936.0,0.0
MA_42 MA_68,-0.402026489499761,0.1980853930237676,0.010567520856627058,80.0,3134.0,4936.0,0.0
MA_42 MA_69,-0.40202648949976033,0.2981766658914795,0.010567520856627058,78.0,3139.0,4936.0,0.0
MA_42 MA_70,-0.4577445916649553,0.5426580851200653,0.01058577689089566,76.0,3144.0,4936.0,0.0
MA_42 MA_71,-0.39756188558304095,0.5377127356756684,0.010608033112654588,74.0,3147.0,4936.0,0.0
MA_42 MA_72,-0.3524667897464223,0.7040231673346522,0.010617015679658125,74.0,3148.0,4936.0,0.0
MA_42 MA_73,-0.35246678974642187,0.7743530488718233,0.010617015679658118,72.0,3147.0,4936.0,0.0
MA_42 MA_74,-0.39287989370867904,0.905647063026322,0.010626284652702517,70.0,3155.0,4936.0,0.0
MA_42 MA_75,-0.37669471091015877,0.912799660415911,0.010628079380176882,68.0,3157.0,4936.0,0.0
MA_42 MA_76,-0.26698266731640297,1.1369474650491784,0.010726320562725626,68.0,3159.0,4936.0,0.0
MA_42 MA_77,-0.36233851472461964,1.0375181082810156,0.010780634394004538,66.0,3162.0,4936.0,0.0
MA_42 MA_78,-0.3508793974906271,1.1607207393134105,0.010781578269438572,66.0,3170.0,4936.0,0.0
MA_42 MA_79,-0.3801312519541311,1.102121582068924,0.010776070329401435,64.0,3167.0,4936.0,0.0
MA_42 MA_80,-0.3657721345580288,1.1748021763082708,0.010767198991522718,64.0,3165.0,4936.0,0.0
MA_42 MA_81,-0.34533105670425585,1.1896405447095888,0.010769964649706728,66.0,3165.0,4936.0,0.0
MA_42 MA_82,-0.34533105670425795,1.5636414083478711,0.010769964649706722,66.0,3163.0,4936.0,0.0
MA_42 MA_83,-0.3629694161262013,1.6254122404512095,0.010771596893400697,64.0,3164.0,4936.0,0.0
MA_42 MA_84,-0.3824912659051218,1.627668021237786,0.010774642633386847,64.0,3158.0,4936.0,0.0
MA_42 MA_85,-0.4558493511420866,0.9951755164171268,0.010741573979168658,64.0,3154.0,4936.0,0.0
MA_42 MA_86,-0.44187072218184703,1.0735211092247745,0.010736109844366567,64.0,3154.0,4936.0,0.0
MA_42 MA_87,-0.45946097254046847,0.9502875079764028,0.010737707678228113,62.0,3151.0,4936.0,0.0
MA_42 MA_88,-0.45946097254046836,1.1095175294685662,0.010737707678228117,60.0,3145.0,4936.0,0.0
MA_42 MA_89,-0.43099205789134526,1.2701435066863347,0.010743154769568709,60.0,3144.0,4936.0,0.0
MA_42 MA_90,-0.34899162899900693,1.235644914908959,0.010702339203728348,56.0,3143.0,4936.0,0.0
MA_42 MA_91,-0.3489916289990049,1.2768430895405998,0.01070233920372835,56.0,3145.0,4936.0,0.0
MA_42 MA_92,-0.39083769121626166,1.3656152193561666,0.010711490248742166,56.0,3141.0,4936.0,0.0
MA_42 MA_93,-0.35074993541067856,1.3422990882044354,0.010702297176625134,56.0,3141.0,4936.0,0.0
MA_42 MA_94,-0.43271822942079313,1.2018450663893536,0.01074310589036179,58.0,3147.0,4936.0,0.0
MA_42 MA_95,-0.506119130580521,1.363138067569483,0.010776617368634828,52.0,3152.0,4936.0,0.0
MA_42 MA_96,-0.5643710457708472,1.435806007084992,0.010754378754159296,52.0,3154.0,4936.0,0.0
MA_42 MA_97,-0.5643710457708491,1.5018210817568325,0.010754378754159284,48.0,3157.0,4936.0,0.0
MA_42 MA_98,-0.5643710457708494,1.5543660132295063,0.010754378754159289,50.0,3163.0,4936.0,0.0
MA_42 MA_99,-0.564371045770849,1.6411951497675474,0.010754378754159286,48.0,3167.0,4936.0,0.0
MA_42 MA_100,-0.5684912968986177,1.6927600922066541,0.010754385153578473,50.0,3164.0,4936.0,0.0
MA_43 MA_53,-0.6642740645251654,0.8083797527844736,0.010453526685534587,148.0,3027.0,4936.0,0.0
MA_43 MA_54,-0.635077470520824,0.7368371838362193,0.01045970694231185,142.0,3038.0,4936.0,0.0
MA_43 MA_55,-0.5128688002162176,0.8663206253524838,0.010548090828217956,136.0,3046.0,4936.0,0.0
MA_43 MA_56,-0.5744115034866815,0.6574664170731905,0.010532401520655255,122.0,3054.0,4936.0,0.0
MA_43 MA_57,-0.5744115034866816,0.4282173448359594,0.010532401520655254,118.0,3066.0,4936.0,0.0
MA_43 MA_58,-0.5744115034866807,0.4310234253415799,0.010532401520655245,112.0,3066.0,4936.0,0.0
MA_43 MA_59,-0.5254038935295281,0.41305684383599406,0.010550455228565929,102.0,3071.0,4936.0,0.0
MA_43 MA_60,-0.5254038935295268,0.043713306487487724,0.010550455228565942,100.0,3075.0,4936.0,0.0
MA_43 MA_61,-0.45654345879658315,0.07078829269456333,0.010391647080449994,100.0,3082.0,4936.0,0.0
MA_43 MA_62,-0.3089875130297624,0.2119443996532835,0.010384376661595706,96.0,3085.0,4936.0,0.0
MA_43 MA_63,-0.5002685004543663,0.18550657279869376,0.010499249961800142,94.0,3095.0,4936.0,0.0
MA_43 MA_64,-0.3570681994372483,0.19914530314332568,0.010370840014315093,92.0,3104.0,4936.0,0.0
MA_43 MA_65,-0.24668713320151653,0.19526750133241522,0.010438570702730026,92.0,3114.0,4936.0,0.0
MA_43 MA_66,-0.2439096353253232,0.08650365425586437,0.01043855021234924,84.0,3117.0,4936.0,0.0
MA_43 MA_67,-0.40202648949976033,0.1029902477977771,0.010567520856627058,82.0,3125.0,4936.0,0.0
MA_43 MA_68,-0.40202648949976005,0.18810652681518536,0.010567520856627065,78.0,3137.0,4936.0,0.0
MA_43 MA_69,-0.4448850092773643,0.334565622229795,0.01058500291145275,78.0,3134.0,4936.0,0.0
MA_43 MA_70,-0.39348530546828697,0.5152812113046157,0.010606618382925988,76.0,3142.0,4936.0,0.0
MA_43 MA_71,-0.35246678974642165,0.6612567797411568,0.010617015679658125,76.0,3140.0,4936.0,0.0
MA_43 MA_72,-0.35246678974642237,0.8022050031402723,0.010617015679658124,74.0,3146.0,4936.0,0.0
MA_43 MA_73,-0.37669471091016027,0.9132169131601799,0.010628079380176876,74.0,3153.0,4936.0,0.0
MA_43 MA_74,-0.40067425697403625,1.0194181122830348,0.010624316936495981,72.0,3158.0,4936.0,0.0
MA_43 MA_75,-0.4006742569740355,0.9742636371147169,0.010624316936495983,68.0,3158.0,4936.0,0.0
MA_43 MA_76,-0.29678670820487,1.0589871903406176,0.010720903134373759,68.0,3160.0,4936.0,0.0
MA_43 MA_77,-0.4446760342748282,1.0169207954967856,0.010791964507734684,68.0,3162.0,4936.0,0.0
MA_43 MA_78,-0.3758744650585725,1.1340104670805946,0.0107731610716846,66.0,3165.0,4936.0,0.0
MA_43 MA_79,-0.41923743778023875,1.1184812303581086,0.010784134162842011,64.0,3168.0,4936.0,0.0
MA_43 MA_80,-0.41923743778024003,1.2600814506671951,0.010784134162842011,64.0,3168.0,4936.0,0.0
MA_43 MA_81,-0.3410475354542803,1.4450353383272456,0.01076991179887738,64.0,3164.0,4936.0,0.0
MA_43 MA_82,-0.43231411438202144,1.5115178348523859,0.010738553483435009,66.0,3161.0,4936.0,0.0
MA_43 MA_83,-0.4323141143820227,1.4592119518863824,0.010738553483435009,64.0,3162.0,4936.0,0.0
MA_43 MA_84,-0.4558493511420876,1.4835682535598753,0.010741573979168636,64.0,3161.0,4936.0,0.0
MA_43 MA_85,-0.4811006551682519,1.5471289362421747,0.01074509471111224,64.0,3153.0,4936.0,0.0
MA_43 MA_86,-0.4000593535758145,1.2309173426572775,0.010704492315248525,64.0,3155.0,4936.0,0.0
MA_43 MA_87,-0.41958097303303704,1.1872919686097516,0.010706084519695437,64.0,3148.0,4936.0,0.0
MA_43 MA_88,-0.3797029190307103,1.2212095994810732,0.010696942470001516,62.0,3145.0,4936.0,0.0
MA_43 MA_89,-0.35074993541067645,1.2020457008887,0.010702297176625138,62.0,3141.0,4936.0,0.0
MA_43 MA_90,-0.4651591342038735,1.2723484042118192,0.010745259490364652,60.0,3137.0,4936.0,0.0
MA_43 MA_91,-0.46515913420387395,1.0462530985486995,0.010745259490364657,56.0,3138.0,4936.0,0.0
MA_43 MA_92,-0.46515913420387445,0.9782700464656813,0.01074525949036466,56.0,3142.0,4936.0,0.0
MA_43 MA_93,-0.4651591342038716,1.185112117543361,0.010745259490364666,58.0,3142.0,4936.0,0.0
MA_43 MA_94,-0.42580212293490394,1.2285797543586678,0.01073624329503271,58.0,3142.0,4936.0,0.0
MA_43 MA_95,-0.4258021229349043,1.3495602736056265,0.0107362432950327,54.0,3148.0,4936.0,0.0
MA_43 MA_96,-0.4258021229349036,1.5162483039571875,0.010736243295032701,52.0,3150.0,4936.0,0.0
MA_43 MA_97,-0.34570688965388985,1.685660139084721,0.010774957208253864,50.0,3157.0,4936.0,0.0
MA_43 MA_98,-0.3457068896538912,1.8816661729239712,0.010774957208253862,46.0,3162.0,4936.0,0.0
MA_43 MA_99,-0.4858730399745001,1.7566163801695782,0.010793567259603246,46.0,3168.0,4936.0,0.0
MA_43 MA_100,-0.48587303997449993,1.799694895607578,0.010793567259603249,48.0,3173.0,4936.0,0.0
MA_44 MA_54,-0.7334141616515613,0.5494097247432699,0.010400104631875845,152.0,3021.0,4936.0,0.0
MA_44 MA_55,-0.6847919713424919,0.48665963721312644,0.010523145987384245,148.0,3040.0,4936.0,0.0
MA_44 MA_56,-0.6392782355397753,0.4147336625810072,0.010511114259593224,144.0,3043.0,4936.0,0.0
MA_44 MA_57,-0.5268811638243641,0.5042958423874655,0.010540458903863513,124.0,3053.0,4936.0,0.0
MA_44 MA_58,-0.5237715433859116,0.4702327983770298,0.01051502013575912,112.0,3063.0,4936.0,0.0
MA_44 MA_59,-0.6113733714364837,0.49266958663987914,0.010515467992931989,112.0,3067.0,4936.0,0.0
MA_44 MA_60,-0.4581766834784934,0.28213798781835653,0.010578574767460418,104.0,3074.0,4936.0,0.0
MA_44 MA_61,-0.4537947629740247,0.08908359907131413,0.010512947444911165,100.0,3076.0,4936.0,0.0
MA_44 MA_62,-0.45379476297402327,0.07259962623525351,0.010512947444911169,96.0,3083.0,4936.0,0.0
MA_44 MA_63,-0.39306270145286487,0.04141353345009757,0.010566894070296557,94.0,3091.0,4936.0,0.0
MA_44 MA_64,-0.3903891722989536,0.050447927832997674,0.01056689258233909,94.0,3095.0,4936.0,0.0
MA_44 MA_65,-0.37734562582807507,0.015904277496361807,0.010566074636606464,92.0,3102.0,4936.0,0.0
MA_44 MA_66,-0.3890113100607157,0.030712283505398785,0.010566710206502475,88.0,3118.0,4936.0,0.0
MA_44 MA_67,-0.38901131006071565,0.16066862487080735,0.010566710206502477,80.0,3121.0,4936.0,0.0
MA_44 MA_68,-0.4537106823685033,0.2580592579757921,0.010584370977689665,80.0,3127.0,4936.0,0.0
MA_44 MA_69,-0.39348530546828575,0.4359879211012567,0.010606618382925984,78.0,3132.0,4936.0,0.0
MA_44 MA_70,-0.38219607421253265,0.703333212446108,0.01061142770443303,76.0,3135.0,4936.0,0.0
MA_44 MA_71,-0.382196074212534,0.640644585872741,0.01061142770443303,78.0,3142.0,4936.0,0.0
MA_44 MA_72,-0.43015835560217885,0.7157334376080191,0.010618664827955183,76.0,3142.0,4936.0,0.0
MA_44 MA_73,-0.43015835560217963,0.7667904412615947,0.010618664827955182,74.0,3146.0,4936.0,0.0
MA_44 MA_74,-0.2967867082048697,0.7313210724369146,0.010720903134373771,72.0,3161.0,4936.0,0.0
MA_44 MA_75,-0.351267934990059,0.9323694815548778,0.010738094645395468,70.0,3162.0,4936.0,0.0
